Hugo_Symbol,3'Flank,3'UTR,5'Flank,5'UTR,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,Silent,Splice_Site,Translation_Start_Site,DEL,INS,ONP,SNP,TNP,pnum,exp_mean,exp_var,exp_ccle,rep_time,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,chr,start,end,expression_CCLE,replication_time,noncoding_mutation_rate,local_GC_content,HiC_compartment,local_gene_density,wgs_mean_depth,wgs_percent_20x,capture_on_target_rate,capture_mean_depth,capture_pct200,capture_mean_percentGC,gene_betweeness,gene_degree,nonsilent_to_silent,label,class
CATSPER4,0,0,0,0,5,0,0,0,1,93,3,0,0,44,2,0,5,0,0,143,0,122,0.115050561,0.071851025,19.77400279,7.768184325,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,1,26517119,26529032,896535.5,217,1.55E-06,0.49592,0.02952692,21,47.81081,94.21622,0.9315812,136.5082,17.70164,53.46758,2.05E-07,3,2.177777778,0,0
ZNF174,0,8,0,11,7,1,0,0,25,74,4,0,0,22,0,0,11,5,0,136,0,129,6.681498285,2.688949838,20.37711731,8.247927513,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,16,3451190,3459362,1361831,303,1.82E-06,0.44103,0.02935345,44,48.13514,97.21622,0.9388118,149.9738,21.74098,49.26544,1.42E-05,13,3.434782609,0,0
HERC2P3,0,0,0,0,0,0,0,0,22,0,0,0,559,0,8,0,5,1,0,583,0,420,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,8,0,0
AP003733.1,0,2,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,8,0,8,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,2.5,0,0
AC068587.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,1,0,0
CCDC27,0,10,0,7,3,1,3,0,2,129,14,1,0,71,5,0,6,1,0,239,0,193,0.228370428,0.217408234,17.92667705,8.417852515,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.724594624,0.032876171,1,3668965,3688209,249152.8,341,2.29E-06,0.58666,0.02370126,11,44.97297,88.10811,0.8786179,112.5672,13.38361,57.68733,0,1,2.069444444,0,0
GUSBP11,0,0,0,0,0,0,0,0,10,0,0,0,34,0,0,0,0,2,0,42,0,40,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
KCNJ12,0,120,0,4,2,0,1,0,0,253,5,0,0,135,0,1,11,1,0,509,0,391,6.681498285,2.688949838,18.62766497,8.909893084,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,17,21279699,21323179,405027.8,480,5.17E-06,0.53906,-0.06027458,7,121.0811,97.13514,0.8659855,106.4525,8.84918,59.94639,7.97E-06,16,1.897058824,0,0
OR52B4,0,1,0,0,3,2,0,0,0,102,5,0,0,46,0,1,3,2,0,155,0,133,6.681498285,2.688949838,18.4727071,9.640244936,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,11,4388493,4389616,363779.1,797,4.63E-06,0.39536,-0.007966806,10,59.18919,99.72973,0.9815195,85.2623,2.957377,42.24751,0.000152065,24.91374182,2.319148936,0,0
CEP41,0,48,0,1,5,1,0,0,2,58,5,1,0,13,4,1,11,6,0,122,0,115,6.681498285,2.688949838,18.67871085,8.224001674,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,7,130036377,130080854,419615.2,298,2.21E-06,0.46209,0.02661745,12,56.13514,96.24324,0.8837336,165.7902,26.08525,46.05872,1.18E-08,3,4.857142857,0,0
HPCA,0,8,0,2,2,0,0,0,0,26,1,0,0,20,1,0,2,0,0,58,0,56,6.681498285,2.688949838,19.95925345,7.864186145,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.349691808,0.052517148,1,33352098,33360246,1019374,232,1.66E-06,0.45579,0.01465544,28,42.45946,82.45946,0.8852168,88.79016,6.622951,58.59086,3.83E-06,7,1.333333333,0,0
INSM2,0,48,0,7,10,9,0,0,0,49,2,0,0,34,0,0,18,12,0,129,0,133,6.681498285,2.688949838,18.25976625,8.764871591,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.200209077,0.043734817,14,36003248,36006260,313860,434,2.23E-06,0.37424,0.01077259,10,41.67568,66.35135,0.9683463,76.25902,4.960656,62.84635,0,1,1.714285714,0,0
MAST4,0,8,0,4,15,2,2,0,37,346,31,0,0,162,6,0,18,2,0,593,0,429,6.681498285,2.688949838,15.14852862,9.28077077,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,5,65892176,66465422,36320.31,621,2.23E-06,0.3902714,0.007456785,3,43.56757,89.59459,0.8544717,66.8918,5.547541,48.02274,0,1,2.36196319,0,0
SLC35D3,0,7,0,3,3,0,0,0,0,61,2,2,0,39,0,1,4,0,0,114,0,101,6.681498285,2.688949838,17.43482529,8.813781191,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,6,137243402,137246774,177175.2,449,2.36E-06,0.39457,0.02148597,7,40.35135,71.05405,0.9765754,42.5541,0.757377,59.09162,0.000152065,24.91374182,1.575,0,0
RSPH1,0,19,0,5,5,0,0,0,5,70,5,0,0,24,0,0,5,0,0,128,0,107,6.681498285,2.688949838,18.65181586,8.550746785,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,21,43892599,43916401,411865.1,374,2.47E-06,0.48219,0.06741254,13,48.51351,95.56757,0.8531053,139.0721,17.6,48.57443,0,1,3,0,0
RAB3B,0,9,0,0,1,1,0,0,0,42,0,0,0,18,3,0,1,1,0,72,0,67,6.681498285,2.688949838,19.42041527,8.46760555,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.054687183,0.008555588,1,52373628,52456436,701660.3,353,1.97E-06,0.416895,0.02212364,9,51.2973,99.21622,0.754978,114.6951,11.77705,47.20793,5.99E-06,11,2.421052632,0,0
PMAIP1,0,19,0,1,1,0,0,0,3,3,0,0,0,3,1,0,2,0,0,29,0,26,6.681498285,2.688949838,17.61010855,8.764871591,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.071758309,0.010772165,18,57567192,57571538,200063.9,434,3.77E-06,0.43231,0.04834127,8,42.72973,77.7027,0.8290167,78.03279,6.803279,43.66331,8.17E-06,11,1,0,0
CNFN,0,7,0,0,1,0,0,0,3,12,0,0,0,8,0,0,1,0,0,30,0,27,6.681498285,2.688949838,19.5955609,7.77478706,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.361168842,0.042400676,19,42891174,42894444,792229.6,218,2.91E-06,0.56397,0.0419089,31,43.40541,77.2973,0.8447826,40.59016,0.1704918,63.54487,0.000152065,24.91374182,1.333333333,0,0
ZNF560,0,11,0,9,1,0,0,0,0,265,37,0,0,81,9,0,1,0,0,412,0,273,6.681498285,2.688949838,19.08838919,9.328674927,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.27649657,0.050404244,19,9577031,9609279,557412.8,642,3.44E-06,0.424085,-0.05164238,20,58.02703,98.59459,0.9305772,175.6951,29.3082,39.84323,0.000152065,24.91374182,3.792682927,0,0
GRID2,0,0,0,13,8,2,0,0,19,405,33,1,0,145,4,0,10,3,0,617,0,463,6.681498285,2.688949838,12.14173868,10.15987134,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.460937375,0.081321696,4,93225550,94693648,4517.846,1143,4.97E-06,0.3474687,-0.0168851,1,46.45946,96,0.7878118,123.1344,11.3377,41.50983,0.000105946,7,3.04109589,0,0
PEX11B,0,5,13,0,1,0,0,0,1,44,4,0,0,15,0,0,1,0,0,82,0,70,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.041234394,0.000259265,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,1.62E-05,9,3,0,0
GLI2,0,21,0,5,19,2,0,0,2,326,13,0,0,186,1,0,19,2,0,554,0,429,6.681498285,2.688949838,17.48727323,8.550746785,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,2,121554867,121750228,183734.8,374,2.29E-06,0.5178633,0.01151775,5,40.78378,77.67568,0.8876879,116.6262,15.54426,60.99131,9.97E-06,8,1.828877005,0,0
GRIK1-AS2,0,25,0,4,0,0,0,0,0,4,1,0,0,3,0,0,0,2,0,35,0,35,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,1.25,0,0
PLD6,0,7,0,1,0,0,0,0,0,30,1,0,0,11,0,0,0,0,0,50,0,48,6.681498285,2.688949838,19.79576589,7.77478706,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,17,17104311,17109646,910162.3,218,2.21E-06,0.51305,0.01129745,13,36.51351,69.54054,0.9267051,48.45902,2.659016,53.49748,2.86E-06,4,2.583333333,0,0
TUBB4B,0,2,0,13,1,2,5,0,0,59,2,0,0,29,0,0,6,2,0,105,0,104,6.681498285,2.688949838,20.71801605,8.64385619,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,9,140135711,140138159,1724821,399,4.58E-06,0.63341,0.04273411,58,46,83.51351,0.9742481,130.4623,18.75738,57.69864,0.000286437,125,2.1,0,0
YEATS2,0,21,0,5,4,1,0,0,2,181,14,2,0,100,8,0,4,1,0,333,0,262,6.681498285,2.688949838,20.46538605,8.682994584,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,3,183415606,183530413,1447754,410,2.81E-06,0.42942,0.02556418,9,71.94595,98.54054,0.8761624,168.5836,24.45574,44.18183,1.98E-05,26,2.01980198,0,0
PITPNB,0,0,2,11,1,0,0,0,4,33,1,0,0,12,3,1,2,0,0,66,0,60,6.681498285,2.688949838,16.77460177,8.28077077,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.043229921,0.000221555,22,28247658,28315255,112112.6,310,2.86E-06,0.44881,-0.05358654,2,43.62162,87.05405,0.8239944,97.28197,7.416393,40.12066,8.17E-05,23,2.846153846,0,0
MIR1257,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,5,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0,1,0,0,0
REG1P,0,0,0,0,0,0,0,0,2,0,0,0,134,0,2,0,1,5,0,132,0,122,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,2,0,0
EMP1,0,14,0,2,0,1,0,0,0,22,3,0,0,8,2,0,2,2,1,47,0,45,6.681498285,2.688949838,19.2794045,7.672425342,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.085728358,0.016566049,12,13349602,13369707,636324.1,203,3.09E-06,0.42837,-0.002626275,15,57.91892,97.81081,0.9053515,207.318,42.83607,45.34626,1.70E-06,3,3.111111111,0,0
TCHP,0,10,0,0,8,2,0,0,1,71,7,0,0,16,4,0,9,2,0,108,0,99,6.681498285,2.688949838,19.82336491,8.339850003,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.070173868,0.000325248,12,110338079,110355873,927741.5,323,2.08E-06,0.49919,0.03713074,16,51.35135,95.10811,0.8445913,86.92131,8.688525,49.63142,2.68E-05,20,4.941176471,0,0
ATAD2B,0,8,0,3,25,3,1,0,4,192,30,1,0,39,7,0,26,3,0,284,0,238,8.244758754,0.590759975,17.83431056,8.754887502,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,2,23971541,24149934,233701,431,2.19E-06,0.4264867,0.02689875,2,47.05405,92.10811,0.7786568,66.91803,6.121311,37.93557,0,1,5.8,0,0
NSL1,0,19,0,1,2,2,0,0,1,33,3,0,0,13,2,0,2,2,0,72,0,72,6.681498285,2.688949838,18.48035949,8.511752654,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,1,212899496,212965139,365713.8,364,2.62E-06,0.43808,0.02582134,11,48.81081,94.97297,0.8759816,128.2393,18.0459,43.67937,0.000136457,30,2.857142857,0,0
SRCRB4D,0,8,0,6,0,0,1,0,1,59,1,0,0,37,0,0,1,0,0,112,0,101,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.529288322,0.048706607,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,1.578947368,0,0
IGLV3-27,0,0,3,1,0,1,0,0,0,36,6,0,0,13,0,0,0,1,0,59,0,50,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,3.071428571,0,0
CORO1B,0,12,0,0,4,0,0,0,31,45,5,0,0,32,1,0,8,0,0,122,0,112,6.681498285,2.688949838,20.40894956,7.754887502,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.085050257,0.000432427,11,67205518,67211263,1392213,215,3.61E-06,0.57144,0.05339369,37,42.21622,79.51351,0.9469426,81.79344,5.419672,63.99637,0.00010626,50,1.545454545,0,0
LGI4,0,12,0,2,1,1,0,0,9,73,4,0,0,44,0,0,1,1,0,144,0,123,6.681498285,2.688949838,19.50788211,8.483815777,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.588840069,0.023877703,19,35615417,35626178,745516.2,357,2.45E-06,0.53401,-0.00920416,20,45.48649,77.45946,0.891694,24.84918,0.6688525,63.13822,0.000152065,24.91374182,1.733333333,0,0
CTD-3154N5.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
TNF,0,14,0,6,4,0,2,0,1,31,1,0,0,17,2,0,7,0,0,71,0,63,6.681498285,2.688949838,21.26343771,7.787902559,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.42757821,0.034138425,6,31543350,31546110,2517285,220,2.33E-06,0.48286,0.03488692,38,49.08108,96.35135,0.900038,163.7475,25.06557,56.93961,0.001333278,96,1.888888889,0,0
TMEM243,0,19,0,6,0,0,0,0,1,11,3,1,0,9,0,0,2,0,0,48,0,45,6.681498285,2.688949838,17.47868194,9.982993575,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,7,86825480,86849031,182643.9,1011,4.45E-06,0.38408,0.02771993,4,48.10811,93.89189,0.8241108,114.9082,11.68197,38.55641,0.000152065,24.91374182,1.4,0,0
SNORD115-48,1,0,7,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,24,0,21,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
TRAV12-1,0,0,3,0,0,0,0,0,0,43,4,0,0,6,1,0,0,0,0,57,0,48,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,6.857142857,0,0
SSBP2,0,18,0,3,4,0,0,0,3,49,8,1,0,19,4,0,5,0,0,104,0,95,6.681498285,2.688949838,17.28720825,9.756556323,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.068788832,0.000994303,5,80715673,81047072,159943.1,864,2.35E-06,0.367175,0.02323445,7,36.62162,81.37838,0.7787464,77.5082,3.298361,37.41277,2.64E-05,21,3.05,0,0
PYHIN1,0,15,0,0,9,3,0,0,14,210,24,0,0,54,3,1,10,3,0,320,0,270,6.681498285,2.688949838,16.56949044,9.837627933,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.742677882,0.044995981,1,158901342,158946841,97254.38,914,6.17E-06,0.37669,0.005533521,23,51.75676,96.81081,0.8852082,105.7672,7.488525,40.3681,3.69E-05,17,4.363636364,0,0
MMP24,0,14,0,0,2,1,2,0,0,79,4,0,0,46,0,0,5,1,0,142,0,127,6.681498285,2.688949838,20.29951436,7.417852515,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.178018792,0.013208899,20,33814539,33864804,1290513,170,2.24E-06,0.44539,0.04498697,17,54.24324,95.94595,0.8825222,101.6262,15.8,54.2911,0.000152065,24.91374182,1.787234043,0,0
ATOX1,0,4,0,0,0,0,0,0,1,4,0,0,0,3,0,0,0,0,0,12,0,11,9.772150536,0.809480559,19.15676797,8.668884984,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.132911433,0.005677612,5,151122384,151138210,584468.4,406,2.27E-06,0.45141,0.04618733,14,45.48649,86.56757,0.8392627,52.61639,2.416393,51.74682,1.62E-05,13,1,0,0
AC006946.15,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,6,0,6,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,3,0,0
CTPS2,0,1,0,4,5,0,0,0,2,71,4,1,0,36,5,0,7,0,0,122,0,105,6.681498285,2.688949838,18.17254275,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.08711858,0.0067298,23,16606124,16731059,295446.6,443.4357224,2.44E-06,0.429945,0.02986102,6,34.35135,85.27027,0.7882872,127.7475,16.77049,40.97651,3.42E-05,26,2.162162162,0,0
PM20D1,0,12,0,5,0,0,0,0,0,90,3,0,0,47,5,1,0,0,0,163,0,135,6.681498285,2.688949838,19.41663282,8.562242424,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,1,205797150,205819276,699823.1,377,2.67E-06,0.44075,0.03518508,18,54.89189,98.56757,0.8774745,108.1967,8.685246,50.3329,0.000152065,24.91374182,2.041666667,0,0
MTMR7,0,23,0,2,3,0,0,0,15,121,11,0,0,37,6,0,5,1,0,212,0,168,6.681498285,2.688949838,18.27860508,8.434628228,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,8,17154308,17271040,317985.3,345,2.28E-06,0.3857,0.006749485,6,48.37838,95.59459,0.9012343,131.4361,15.27869,44.77552,0.000104213,4,3.631578947,0,0
POC1B,0,8,0,0,1,1,1,0,2,67,6,0,0,27,7,0,2,1,0,117,0,97,6.681498285,2.688949838,17.84856854,8.84862294,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,12,89813501,89919777,236022.1,460,2.55E-06,0.406105,-0.006079276,3,49.75676,94.51351,0.7916361,119.0984,12.19016,42.15877,3.61E-06,7,2.892857143,0,0
C7orf13,0,25,0,0,0,0,0,0,0,10,0,0,0,1,0,0,2,0,0,34,0,29,6.885699277,2.254839111,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.242300059,0.052034898,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,5,0,0
TP53RK,0,7,0,1,7,0,0,0,0,20,2,0,0,7,0,0,7,0,0,37,0,41,6.681498285,2.688949838,18.15960776,9.315149562,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.027977301,0.000124644,20,45313005,45318276,292809.5,636,2.77E-06,0.45148,0.03256313,26,52.86486,83.62162,0.9578747,179.1672,38.1541,42.77387,0.000123939,45,2.75,0,0
GHSR,0,0,0,0,0,1,0,0,20,96,5,1,0,57,0,0,0,1,0,179,0,153,6.681498285,2.688949838,18.31953321,8.717676423,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.699363204,0.072532682,3,172161081,172166246,327135.5,420,3.05E-06,0.3932,0.01688557,4,62.7027,92.18919,0.9444765,131.659,18,54.44185,0.000152065,24.91374182,1.75862069,0,0
DEFB131,0,0,0,0,1,0,0,0,0,16,1,0,0,7,1,0,1,0,0,25,0,24,6.681498285,2.688949838,17.42991095,9.791162889,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,4,9446260,9452239,176572.7,885,6.31E-06,0.40816,0.01225605,6,45.2973,96.16216,0.9415312,92.32787,8.239344,36.31224,0.000152065,24.91374182,2.25,0,0
LSM5,0,15,0,1,0,0,0,0,8,9,1,0,0,1,2,0,5,0,0,32,0,36,6.681498285,2.688949838,18.50491556,9.321928095,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.039461875,0.000234508,7,32524945,32534870,371991.9,639,4.16E-06,0.42151,0.005942231,5,56.81081,96.67568,0.8186148,80.40656,1.662295,38.04725,1.27E-05,18,6,0,0
SPZ1,0,20,0,11,2,2,1,0,0,92,19,0,0,21,0,1,8,6,0,155,0,140,6.681498285,2.688949838,18.27318048,9.271463028,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,5,79615790,79617658,316791.9,617,2.29E-06,0.44178,0.03355362,7,51.18919,98.83784,0.9644186,141.5115,17.09836,40.15579,2.90E-05,10,5.136363636,0,0
TRIM25,0,15,1,3,3,0,0,0,0,69,7,0,0,33,3,0,4,0,0,130,0,117,6.681498285,2.688949838,18.28924353,8.344295908,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.076359999,0.013256363,17,54965271,54991409,320338.8,324,2.82E-06,0.42367,-0.03790918,5,50.51351,89.64865,0.9057779,146.9869,22.11148,52.86603,0.000171306,78,2.323529412,0,0
ELANE,0,2,0,6,6,0,0,0,0,40,1,0,0,21,0,0,6,0,0,70,0,71,6.681498285,2.688949838,21.04846758,7.636624621,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,19,852291,856244,2168802,198,3.76E-06,0.57665,0.02758861,31,32.54054,61.59459,0.926835,85.93443,12.5082,65.97467,1.19E-05,9,1.863636364,0,0
PLAU,0,11,0,2,1,3,0,0,5,74,7,0,0,46,2,0,1,3,0,147,0,133,6.681498285,2.688949838,19.91417006,7.584962501,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.156428991,0.020705344,10,75670862,75677256,988011.7,191,1.93E-06,0.51882,0.04312416,23,49.7027,95.43243,0.9127181,112.3803,11.6,52.60532,8.30E-05,19,1.829787234,0,0
PKN3,0,3,0,1,14,3,6,0,3,107,11,0,0,44,5,0,20,3,0,174,0,159,6.681498285,2.688949838,20.83082774,7.62935662,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.037820903,0.001195492,9,131464802,131483198,1865107,197,2.05E-06,0.50245,0.03839355,32,42.35135,85.97297,0.9161607,108.1475,14.09836,60.91409,8.05E-06,10,2.8,0,0
